Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2017-04-17,-0.0019762845849802,-0.0014270424545131,-0.0048596112311016,-0.0094829128645554,,-0.0044778792763747,-0.50130251248637,-0.097657283244211,,,-0.75370738419202
2017-04-13,-0.011016346837242,-0.010414827890556,0.0010810810810811,0.00053705692803439,-1.0810810810811,-0.0062299750800997,-0.13692882501928,-0.06775284268005,-0.050088391278727,,0.44520547945205
2017-04-12,0.0035663338088446,0.0062166962699823,0.0009017132551848,-0.0065801173750666,-2.48,0.0057286072323666,0.11381368298872,-0.046754384810231,-0.29570450300892,,-0.38446892424861
2017-04-11,0.0161261098025,0.0044603033006244,0.0047109983692699,0.0044658806716685,-0.66216216216216,0.00161377084454,0.12676138528555,-0.035688898560186,0.27453054747421,,0.93601895734597
2017-04-10,0.0056486880466471,-0.0005349500713267,0.011361553967381,0.013396089790007,1.1142857142857,0.0084990958408681,-0.051285224397281,-0.017633991794912,-0.16644620811287,,-0.38464031108231
2017-04-07,0.013855532976168,0.019636363636364,0.010181414291003,0.0063763891419202,-0.33962264150943,0.011523687580026,0.33084414317972,-0.016498591391369,-0.18063583815029,,0.92574102964119
2017-04-06,-0.00165990409443,-0.0016336903249229,0.00092644061515665,0.0097498160412068,1.7894736842105,0.0016489556614145,-0.3227637623094,-0.012093193922075,-0.31127146056233,,-0.24303259329239
2017-04-05,0.019556224144415,0.013056270687753,0.023516025033188,0.0035074764629869,-0.81904761904762,0.016955468604434,0.1609628602292,0.013249551041024,1.1985776805252,,-0.15218261914297
2017-04-04,-0.0082058933233868,0.01190919240789,-0.0056571751838583,0.01976656626506,-3.5609756097561,0.0058095952023988,0.26444076764648,-0.023250157165101,-0.15546315546316,,-0.063215156631026
2017-04-03,0.010935143288084,-0.00055793193230428,0.0081749049429658,-0.007659256491687,-2.025,0.0039510818438382,-0.35468748696646,0.0065311133065399,-0.78917892276225,,-0.38462426411174
2017-03-31,0.012406947890819,0.012617702448211,0.010955218143379,0.010762839879154,-0.25925925925926,0.011032908502948,1.9537775441651,2.8631689024471,2.9389986572031,,4.4933417882055
2017-03-30,0.018666148162551,0.011814024390244,0.013045171339564,0.010301411674933,-0.5045871559633,0.012324282688234,-0.095998930870375,-0.16311866976594,1.5832507433102,,-0.57777777777778
2017-03-29,0.012999803033287,0.011760169654906,0.011621036044908,0.021235145139295,0.87931034482759,0.011098130841122,-0.24135114736,-0.18141871543558,-0.4925823485039,,-0.2375995101041
2017-03-28,-0.0050950421320791,0.015068493150685,0.014791125324805,0.011428571428571,-12.6,0.017231134878194,-0.051420694371721,-0.078731319755344,-0.24777756761869,,0.5947265625
2017-03-27,0.0077014218009479,0.0007833920877399,-0.0073412698412698,-0.00098425196850388,-1.2083333333333,-0.0043383947939262,-0.033538679211183,-0.12558031825149,-0.67340004941932,,-0.44094631483167
2017-03-24,-0.0037379500295101,-0.00078277886497063,0.0029850746268656,0.0047468354430379,-4.0,0.0015800908552241,-0.34715611051929,-0.12344899359782,2.6037399821906,,-0.7120473720065
2017-03-23,-0.00058985450255606,0.0023538642604944,0.010863005431503,-0.0015797788309636,-0.75,0.005361397934869,-0.07737191768892,-0.075301590706627,0.81936006480356,,3.8544899516662
2017-03-22,-0.016247582205029,-0.023745691306013,-0.020106445890006,-0.0062794348508634,-0.51515151515152,-0.021375825884182,0.14386958594534,-0.041940456141352,-0.63384250333679,,0.011059670781893
2017-03-21,-0.0019305019305018,0.0053908355795148,-0.0054891197804352,-0.01278574196048,3.7142857142857,-0.0013584319813701,0.20870208392462,-0.058214712958856,0.84134352812671,,0.27768649359185
2017-03-20,0.0011596443757247,-0.0045994633959372,-0.010091209004463,-0.0027047913446677,-8.0,-0.0055962948668468,0.10989031968614,-0.062057958078352,1.0913763563678,,-0.66486784140969
2017-03-17,-0.0065284178187403,-0.0089268755935422,0.00058252427184468,0.00038654812524152,-1.2857142857143,-0.0025024061597691,-0.22473386049369,-0.05108530247782,-0.14793187347932,,-0.014863838559184
2017-03-16,0.01126213592233,0.0095877277085331,0.0027258566978193,-0.0013510905230651,-1.0786516853933,0.004641268613421,-0.15616608590306,-0.036797529470058,0.00097418412079883,,0.66461983023298
2017-03-15,0.0031164783794312,0.0055919784033937,0.022089552238806,0.017478397486253,-3.0697674418605,0.016113185301631,-0.20672726822381,-0.067200515934863,0.42174515235457,,-0.14248102834133
2017-03-14,-0.0029131870266071,0.0030947775628626,-0.011799410029499,-0.0083739045764362,20.5,-0.0081855388813097,0.49361459689831,-0.024947754764954,-0.45529988683516,,0.6969776609724
2017-03-13,-0.016051977832983,-0.024896265560166,-0.0056707078607743,-0.0003893322951138,-0.97560975609756,-0.013648596693579,-0.19524118589266,-0.0014609387263879,-0.57685554668795,,-0.58627813417419
2017-03-10,-0.02168629650402,-0.015595989602674,-0.0069902912621359,-0.015711822188159,-0.10869565217391,-0.0076306753147653,-0.31485092772402,-0.063035625335838,0.98071451153968,,-0.14263074484945
2017-03-09,-0.038468452273953,-0.034247803478573,-0.027016814660873,-0.017322538128413,-0.67259786476868,-0.039398937144951,0.1365089521478,0.0046081496673424,-0.35802719707733,,0.36527936871579
2017-03-08,-0.0057193923145666,-0.015533980582524,-0.047336213102952,-0.050250357653791,30.222222222222,-0.028138913624221,0.68155451079456,-0.025875999401223,-0.29794813337133,,0.31409934771701
2017-03-07,0.0026881720430109,0.0071111111111111,0.0043383947939263,-0.0016068559185859,-1.8181818181818,0.005551575931232,0.19061499187747,4.798123741692e-05,2.181323662738,,-0.085640006117143
2017-03-06,0.01123595505618,0.0053619302949061,0.0041749863859139,0.0019677996422182,-0.86585365853659,0.0063074427824834,-0.10120187393882,-0.03756552771282,-0.53762313980298,,0.54659413434248
2017-03-03,-0.020067483573078,-0.0086817859673989,0.0010903143739779,0.014887436456064,-1.640625,-0.0017988846914913,-0.29523677920306,-0.037495733060249,0.92224012892828,,-0.43694233586363
2017-03-02,-0.0024800708591674,-0.010692375109553,-0.02151493598862,-0.022711142654365,7.5333333333333,-0.018191451783822,0.34100971869024,-0.014787022732289,0.11550561797753,,0.27660659639578
2017-03-01,-0.001238499646143,0.0072387005649717,0.011147069399497,-0.0026543974517784,-2.6666666666667,0.0098091671125378,-0.33053106688487,0.00096255503132249,-0.764225919254,,0.0054700854700855
2017-02-28,0.010007147962831,-0.0022899418707064,-0.004296455424275,0.010370105489004,-2.5,-0.0058510638297872,2.1915556791091,4.3962533705473,-0.44935231648967,,0.69909962242231
2017-02-27,-0.0078014184397163,0.0019414048711614,0.0021528525296017,-0.0010716199321308,-0.89830508474576,0.0048102618920363,-0.25062969907013,-0.21435632893045,2.5032706459526,,1.0740963855422
2017-02-24,0.0035587188612099,-0.010478519035976,-0.0078319686721253,-0.010427712972782,-1.7972972972973,-0.010227473108799,-0.27032741275749,-0.20615916587499,0.48783454987835,,-0.48141205873165
2017-02-23,-0.0095170955234402,0.0043851955797229,0.009705248023005,0.013252148997135,-1.9024390243902,0.011594719942918,-0.086730637365226,-0.18466719588174,1.4909090909091,,-0.47721705046546
2017-02-22,0.010147765711234,-0.0052346885360322,-0.0081996434937612,-0.014472290857748,-2.7083333333333,-0.013896218117854,-0.26889706990463,-0.15755406763724,-0.62627406568516,,-0.095301418439716
2017-02-21,0.004830053667263,0.015774548032613,0.0071813285457809,0.0085439658241366,0.2972972972973,0.012106106462524,0.79079002445419,-0.14747640881935,2.0369733447979,,-0.74839213353656
2017-02-20,0.0030504216759376,0.009663564781675,0.010889292196007,0.0066296362659021,1.3125,0.012072072072072,-0.2648456922591,-0.077654370169708,-0.87958169393249,,0.94076479076479
2017-02-17,-0.0001794043774669,-0.0064011379800853,-0.00054416832940325,0.0028751123090746,-2.6,-0.0034117435805351,-0.15866462272185,-0.095465146112179,0.20004970178926,,0.49918875067604
2017-02-16,-0.0014331780723755,-0.00017777777777774,-0.007739380849532,-0.0017937219730942,-0.54545454545455,-0.0023289143676102,0.1269016825788,-0.051515864075334,0.94866828087167,,0.17084599797366
2017-02-15,0.0012556053811659,-0.0037194473963868,0.00054024851431661,-0.0039306771484724,-1.5789473684211,-0.0046362339514978,0.067550510224991,-0.076462329424361,1.0557491289199,,-0.11904496262412
2017-02-14,-0.016407904022583,-0.0061608871677522,0.0021656740660531,0.0068357618276668,-1.3423423423423,0.0025026814444047,0.076688876141729,-0.073422057502246,-0.13367830961621,,0.67064305684995
2017-02-13,0.018325547969817,-0.0012306610407876,-0.0032379924446844,-0.01957671957672,-2.0373831775701,-0.0099115044247788,-0.17251779070319,-0.036685088850221,-0.37290427257977,,-0.24765110082737
2017-02-10,0.0065099457504521,0.017167381974249,0.0065181966322652,0.019234226136976,1.0980392156863,0.016187050359712,0.059763808167656,-0.046805914225681,0.36206261510129,,2.1623059866962
2017-02-09,0.014678899082569,0.0043103448275862,0.014511388684791,0.0092525399129174,6.2857142857143,0.010541621228644,-0.35708137423191,-0.024784037981659,0.28917378917379,,-0.60782608695652
2017-02-08,-0.025219102128421,-0.0053590568060021,-0.002565042139978,0.0012715712988193,-1.1044776119403,-0.0021762785636561,0.32585040520617,-0.041523415535384,-0.56523534269199,,-0.37213365363617
2017-02-07,-0.016534740545295,-0.020129529144058,-0.019227313566936,-0.012024407753051,-0.38532110091743,-0.020429916503819,0.22792259339662,-0.040661495840606,0.95165189363417,,1.7634278817139
2017-02-06,-0.0012297962052003,-0.0029668411867364,-0.013122894130165,-0.019186762893857,-5.36,-0.010198698786706,-0.046809430604295,-0.015083062151931,0.18755980861244,,-0.089059923034634
2017-02-03,0.0068989916858305,-0.0026109660574414,0.0010651517841293,0.0044200848656294,-2.0416666666667,-0.00017580872011261,-0.11250406866188,-0.029068171476051,-0.12368972746331,,0.17354838709677
2017-02-02,0.017641764176418,0.010909730775999,0.017521676300578,-0.004225352112676,-1.1967213114754,0.01300089047195,-0.0050554290467295,-0.011435658711426,-0.40760059612519,,-0.1970991970992
2017-02-01,0.0037947235272858,0.0069099929128278,0.007278020378457,0.021950341849586,3.6923076923077,0.0068136991213913,-0.1540267275737,0.030006978367062,-0.40993697786897,,-0.59735113150485
2017-01-31,-0.0023436091581034,0.013285457809695,-0.00018191740949605,0.0063371356147022,-1.8965517241379,0.0090464990048851,3.0347439582049,4.0511294724075,-0.61948580670347,,8.3734115347019
2017-01-30,-0.01105366375468,-0.014159292035398,0.0020051039008385,-0.0052233429394814,-0.59722222222222,-0.0046821537907437,-0.36423757776611,-0.17385416258953,4.2769276044732,,-0.70662460567823
2017-01-27,0.012637660227478,-0.00088417329796635,-0.0063394312624525,-0.012802275960171,-1.6206896551724,-0.0091006423982869,-0.47024199079063,-0.27435342501548,-0.45317026070164,,-0.19394359685622
2017-01-26,0.0027154236060825,0.016172506738544,0.0084018264840183,0.021060275962237,-4.2222222222222,0.015401340822613,-0.024892142963594,-0.079046627570585,-0.14584192439863,,-0.36062666272539
2017-01-25,-0.0032479249368459,-0.0039377125469841,-0.0058107862720174,-0.0064935064935065,-2.7142857142857,-0.0066594672426207,0.13278416026734,-0.072329501060386,0.52675760755509,,-0.64601862509156
2017-01-24,-0.0050269299820467,0.002152466367713,0.0076852698993596,0.0038022813688213,-1.8076923076923,0.0074342701722575,-0.19640037012043,-0.17032601999525,1.1847776249427,,0.18031369643078
2017-01-23,0.025216270936867,-0.0008960573476702,0.0086747877445552,-0.0046855289241306,-1.1954887218045,-0.0018099547511312,0.042229521509937,-0.14069468519806,-0.65430337612934,,0.42052631578947
2017-01-20,0.00073678393811013,0.018805915647252,0.0051948051948052,0.024556868537666,4.5416666666667,0.01693355420578,-0.16764439616151,-0.11753821915675,2.653155761436,,-0.17151162790698
2017-01-19,-0.021449170872386,-0.020214669051878,0.002417705039985,0.0044510385756676,-1.1548387096774,-0.0053094104723544,-0.049585710229473,-0.10070182375327,0.049210206561361,,0.39936947015153
2017-01-18,-0.0046645138141372,-0.018437225636523,-0.02942238267148,-0.027943032269695,2.974358974359,-0.026728439059159,0.064586157622834,-0.088713067499399,-0.57533539731682,,1.2682814302191
2017-01-17,0.0017972681524084,0.018419170243205,0.0038050371444102,-0.0069817400644468,-1.9512195121951,0.011718045790517,2.006913267414,-0.029014310357394,0.93896948474237,,1.6067348165965
2017-01-16,-0.0064285714285714,-0.0051592243373065,-0.0016280752532562,0.0073940486925157,-1.7321428571429,-0.0034135824649658,-0.54138912514421,-0.080529356310233,-0.68102760491463,,-0.49864335242689
2017-01-13,0.014676571842725,-0.0038986354775828,0.004908198509362,-0.0099982146045348,-1.6153846153846,-0.0046494992846925,-0.26972120496524,-0.090050148697902,1.140368852459,,-0.047660063163939
2017-01-12,0.025836431226766,0.013651877133106,0.0243947858473,0.016515426497278,-0.37671232876712,0.023613399231192,-0.1994776756814,-0.06413939260195,-0.39063475546306,,-0.6058171118153
2017-01-11,-0.020928116469518,0.005599710982659,0.0022396416573349,0.027218493661447,-2.1230769230769,0.002017608217168,0.25533716284488,-0.075841699045342,0.95723014256619,,0.28132250580046
2017-01-10,-0.032740714662911,-0.028771929824561,-0.021191085129704,-0.023662176920277,-0.39814814814815,-0.021711824869908,0.24063943570183,-0.040400717350191,-0.13799157303371,,1.5692995529061
2017-01-09,-0.0012306610407876,-0.0081781799199582,-0.027363184079602,-0.037828371278459,-11.285714285714,-0.021594101123596,0.18449313202407,-0.010326887307529,-0.40974093264249,,-0.72668024439919
2017-01-06,0.0094055013309672,0.0020924149956408,0.004820567755758,0.0036913341536298,-0.51162790697674,0.0054721977052075,-0.1631103527686,-0.0081363286328219,0.53711373048742,,1.9524954900782
2017-01-05,0.011125067288714,0.014146772767462,0.012289896981746,0.0076160113354587,-0.56565656565657,0.013235557145412,0.051120635592713,-0.0083378222140473,-0.59543755638613,,-0.86389491345091
2017-01-04,-0.023137598597721,-0.031180400890869,0.00054249547920436,0.017847485127096,-1.7333333333333,-0.017916739855964,-0.238965950164,-0.011246464167525,0.94461152882206,,2.1157720260105
2017-01-03,0.004047870468145,0.027279127067934,-0.026751143963393,-0.023759239704329,,,,-0.00079178876114264,,,
2017-01-02,-0.0031578947368421,-0.0066433566433567,0.0063761955366631,0.0,-1.0,,,0.0049552656423502,,,
2016-12-30,0.0047593865679535,-0.002267573696145,-0.003529827038475,-0.00052770448548815,-0.72727272727273,-0.0040357957536411,-0.39939357837584,0.0019817865160095,-0.83241196971518,,-0.6103036748198
2016-12-29,0.011951480556546,0.013613861386139,0.013777062086241,0.011205976520811,-1.8461538461538,0.012255772646536,0.93470621575666,5.096901116634,5.2894935752079,,5.0406852248394
2016-12-28,0.015947807176513,-0.010323709536308,0.015443313953488,0.0023177036904973,,0.01059055824807,0.58340313509633,-0.075904157883594,,,0.42959183673469
2016-12-27,0.0061998541210794,0.034389140271493,0.014375230372282,0.01686004350979,,0.016605839416058,-0.3340969531569,-0.12924608454497,,,-0.049466537342386
2016-12-23,0.0053162236480294,0.00036212203512589,0.0038852913968548,0.0019981834695731,-0.8135593220339,0.00054774511593927,-0.46427008740382,-0.28784341482627,0.067898754519887,,-0.78353978584925
2016-12-22,-0.017471181556196,-0.011455163773045,-0.0049705449189986,0.010833639368344,-1.6629213483146,-0.0067101922379397,-0.28854688265196,-0.24339113347298,-0.31639659434221,,-0.55373372060339
2016-12-21,0.0090876045074518,-0.00089413447782554,-0.0078538812785388,-0.016079494128275,-3.0697674418605,-0.0054112554112554,0.090186324093005,-0.15859034038672,-0.17042606516291,,-0.030696576151122
2016-12-20,-0.0068592057761732,0.0021505376344087,0.0010970927043336,0.0078295702840495,-2.4827586206897,0.0054406964091403,0.15790886131758,-0.057817539390702,-0.20431472081218,,-0.22457746478873
2016-12-19,0.023840325263352,0.0075839653304441,0.01824613665984,-0.0052526716174606,-1.2436974789916,0.0078596234692012,-0.055889858114956,-0.082604366576311,0.17536756871937,,3.0922190201729
2016-12-16,0.0065104166666667,0.016146788990826,0.010536218250235,0.022028878193262,8.9166666666667,0.015970287836583,-0.13281072216075,-0.071403571199403,1.7033410138249,,-0.63634458184867
2016-12-15,-0.025380710659898,-0.023472495968464,-0.0069133034379672,0.002226345083488,-1.0659340659341,-0.01858939311099,-0.2509103734074,-0.087921384183196,-0.7219730941704,,0.27618028621105
2016-12-14,-0.0096947935368044,-0.011162296243799,-0.02920370034464,-0.032663316582915,-61.666666666667,-0.015961262553802,0.24141667700436,-0.099374432472968,0.60927835051546,,0.36591158202411
2016-12-13,-0.0032211882605583,-0.025047503886682,0.00036291054255132,0.00053869635482135,-0.97794117647059,-0.011172193651357,-0.24851665405411,-0.050554475040093,0.14420524918903,,0.34628627643876
2016-12-12,0.035390031498981,0.062982005141388,0.024920959642923,0.025032210565065,2.0909090909091,0.040982093409636,0.4456221015498,-0.018727887588031,-0.63443294523502,,0.25843392138657
2016-12-09,0.015428033866416,0.0075855689176689,0.018178375307707,0.0081647801076266,-0.50561797752809,0.012902019446522,-0.22181472719253,-0.057299174075438,0.7973260995931,,-0.32952894791451
2016-12-08,-0.014645902855024,-0.0033191960169648,-0.0020786092214664,0.016792452830189,-1.9569892473118,0.00018702075930425,0.13424319180498,-0.059081504360825,0.18100686498856,,-0.42377137390888
2016-12-07,-0.010275229357798,-0.012923188933382,-0.011025976452999,-0.017244576302614,-0.079207920792079,-0.01182775827019,0.046252507357355,-0.031018757446286,-0.056359317641978,,1.9624512929508
2016-12-06,0.0018382352941177,-0.0070486173865896,-0.0048354100799703,-0.0183836912996,-3.1041666666667,-0.013491340018232,-0.023187131052878,-0.030978107292116,0.17837150127226,,-0.42854251012146
2016-12-05,0.0096510764662212,0.015229357798165,0.017600302800908,0.0088138082996694,-0.076923076923077,0.018570102135562,-0.062461030994187,-0.057207708554252,0.10704225352113,,-0.54745327958959
2016-12-02,0.041763341067285,-0.00055015587749865,0.025820229081732,0.0096403411197628,-0.75238095238095,0.010508538187277,-0.33072185764765,-0.017859909452411,-0.46592447720776,,0.28574793875147
2016-12-01,0.088612923595033,0.041244987588314,0.086708860759494,0.040509259259259,-0.5353982300885,0.053786830136445,-0.40247656021685,0.076425048085297,-0.72201079001296,,-0.35126461373882
2016-11-30,-0.011649677553568,0.088773388773389,0.032229965156794,0.11772315653299,-3.4301075268817,0.078941753787071,4.8681088735053,4.4327333494403,4.5158016147636,,6.9315151515152
2016-11-29,0.029115821023335,-0.014546199549273,-0.0077787381158168,-0.038557213930348,-2.86,-0.018223711772099,-0.34936712748044,-0.34327647758826,-0.57616347281971,,-0.29727427597956
2016-11-28,-0.045955882352941,-0.0042839657282742,-0.012166488794023,0.02116850127011,-1.5681818181818,-0.0050020842017506,0.16115248153189,-0.13945827857521,4.4636752136752,,-0.78724175425879
2016-11-25,-0.0014276973281664,-0.0038610038610038,-0.039171452009844,-0.035918367346939,-36.2,-0.020216459056565,1.4365813748063,-0.049603399892942,,,4.1860902255639
2016-11-24,-0.0034552845528456,-0.0058585858585858,0.0041186161449752,0.0010214504596526,-1.2941176470588,-0.0016309887869521,-0.73509306286538,-0.17075653160323,,,-0.83109770616716
2016-11-23,-0.0010152284263959,-0.0092073658927142,0.0087245533859577,-0.0034609120521172,-1.7727272727273,0.0,-0.36147240225544,-0.18847355992272,-0.50062266500623,,-0.48911236365111
2016-11-22,0.049658994032396,0.01648016276704,0.026001705029838,0.0044989775051125,-0.8921568627451,0.015948632974316,0.48694283986859,-0.087613704269305,0.82832422586521,,3.1474941136899
2016-11-21,0.018892508143323,0.045967227069589,0.025573770491803,0.043533930857874,4.5135135135135,0.040741539124811,0.12258565704473,-0.07940097799511,-0.17225782133434,,1.8477011494253
2016-11-18,-0.0083979328165375,-0.013229735405292,-0.0047857298237981,0.00795870079587,-3.6428571428571,-0.010874200426439,-0.1016609245642,-0.052563608829227,-0.19848942598187,,-0.61073825503356
2016-11-17,-0.0093856655290103,0.0012615643397812,-0.0060540540540541,-0.0030023589963543,-0.5625,0.0017086715079026,-0.17175312427749,-0.10245934658257,0.12279511533243,,0.4049240440021
2016-11-16,0.048769574944072,0.0065608465608466,0.035370494739199,-0.0068157614483493,-1.1269841269841,0.017383746197305,-0.043017013496675,-0.1047575395182,0.77163461538462,,-0.58099209833187
2016-11-15,0.0035922766052987,0.05023338519671,0.025246729400964,0.056718433490885,-8.875,0.039060736057801,0.34056121453382,-0.03228479244204,-0.19184069936863,,3.9068389876144
2016-11-14,-0.027510917030568,-0.019612115929396,-0.014030323602625,-0.0071508379888268,-0.70642201834862,-0.0146829810901,-0.075706035344153,-0.059286386010692,-0.45428041346409,,-0.6750656167979
2016-11-11,-0.012079378774806,-0.021952259164535,-0.030070237050044,-0.023778359511344,1.0961538461538,-0.026424084903617,-0.056895771600423,-0.038615667812403,0.33746898263027,,0.0054539057002111
2016-11-10,0.0069504778453519,-0.00063897763578277,0.026126126126126,-0.011216566005177,-2.625,0.006979280261723,-0.33118617689353,-0.038990569859164,0.079601990049751,,-0.055029093931837
2016-11-09,-0.0056155507559395,0.005568644249304,-0.026315789473684,0.0069504778453519,-3.9090909090909,-0.0060698027314113,0.40628369751986,-0.032175526978656,-0.26683501683502,,0.22855392156863
2016-11-08,0.013129102844639,0.0066839154808106,0.004847950639048,-0.0023835319609967,-1.1929824561404,0.0047919843171424,0.16237888903353,-0.026628936962513,0.083941605839416,,0.22553191489362
2016-11-07,-0.01572259315098,-0.0038659793814433,0.0066548358473825,0.012505484861781,-1.7402597402597,0.002620659532649,-0.28742373725862,-0.0043518481129755,0.28941176470588,,-0.14927597955707
2016-11-04,-0.015270413573701,-0.02020202020202,-0.019786910197869,-0.016612729234089,0.50980392156863,-0.021162890123985,0.37718907633571,-0.0052582955089044,-0.18032786885246,,-0.28577946768061
2016-11-03,-0.015657620041754,-0.010412328196585,-0.010116229014206,-0.010883482714469,-0.6015625,-0.006161036753771,-0.22717771803978,-0.0096233825412095,-0.278859527121,,-0.1780222527816
2016-11-02,-0.016830870279146,-0.025172553796183,-0.026404023470243,-0.026589115081014,1.7234042553191,-0.032078963602714,-0.2135434922466,-0.0018662171381542,0.5,,-0.12655601659751
2016-11-01,-0.032181168057211,-0.029550827423168,-0.015067079463364,-0.0096687924295412,-0.77294685990338,-0.017377247928875,0.30390010095196,0.0057470012488746,-0.50879590093937,,0.83821758329988
2016-10-31,-0.0013886133703629,0.00355871886121,-0.017440681403366,-0.022128344397506,1.7236842105263,-0.010595761695322,2.9864508019972,4.8793596584845,-0.15997130559541,0.17857142857143,3.4284444444444
2016-10-28,0.0071928071928072,-0.006286836935167,-0.010435480634156,-0.015058450564692,-2.5510204081633,-0.0081300813008129,-0.35503759510334,-0.2271400056088,4.7131147540984,,-0.5328073089701
2016-10-27,-0.0041782729805014,0.0041428289603472,0.0036253776435045,0.0098039215686275,-1.6049382716049,0.0057838053450339,-0.52071362372567,-0.39163509546629,-0.86033199771036,,-0.84199475065617
2016-10-26,-0.02293934681182,-0.021994983600232,-0.011350059737157,-0.015948021264028,0.2089552238806,-0.018978673449423,0.2468721527145,-0.1186213545859,5.2796549245147,,0.34296792386324
2016-10-25,-0.0086721911736366,-0.0034608729090559,-0.0055445544554456,-0.013019821220365,1.09375,-0.0033151326053042,-0.14216377791842,-0.096926997212171,0.45046923879041,,-0.18931275896557
2016-10-24,0.0095330739299611,0.0013477088948787,-0.012128325508607,-0.0061799922750097,-1.8,-0.0054305663304888,0.10537850116741,-0.18597150604407,-0.41345565749235,,0.36592505854801
2016-10-21,-0.022813688212928,-0.014795144157815,-0.00097713504006262,0.0077851304009342,-1.3100775193798,-0.0025149932288643,-0.11914705631225,-0.10877565094433,0.049422336328626,,0.22334964784529
2016-10-20,0.0090159217341262,-0.0079036507339105,-0.01766173929737,-0.024492120751851,-2.3030303030303,-0.017860535816075,-0.031196164677195,-0.062900681276967,0.15151515151515,,-0.38172558860433
2016-10-19,0.0079273008507348,0.018983700862896,0.016390243902439,0.019156346749226,5.1875,0.018185335654866,0.040895018399763,-0.09728459094831,-0.423273657289,,1.8803146258503
2016-10-18,-0.0040439052570769,-0.0026773761713521,0.0017591868647381,0.0031055900621117,-1.3720930232558,0.0017441860465116,0.11612835833368,-0.039286378696859,-0.27926267281106,,0.058744091829845
2016-10-17,-0.0024971187091818,-0.0049476688867745,-0.0066019417475729,-0.0082771896053898,4.375,-0.0075014425851125,-0.007415456332584,-0.058268984267929,0.58317120622568,,-0.15612535612536
2016-10-14,0.0089147286821706,0.0076701821668264,0.011390416339356,-0.0015375744762637,-1.3636363636364,0.0058038305281487,-0.18411943247916,-0.039733040308017,-0.24853801169591,,-0.57475163557063
2016-10-13,-0.016768292682927,-0.013618309059958,-0.013369502034489,0.0042462845010615,-1.3666666666667,-0.0088207094918504,0.18832706729126,-0.0095504859611231,0.45068928950159,,1.9848119575699
2016-10-12,-0.011862172848804,-0.0084396099024757,-0.0097851112816577,-0.011448196908987,-0.17808219178082,-0.009684770224079,-0.30759764684264,-0.05244308007163,-0.72591193140532,,-0.46759080990887
